有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
"TX238250Q6　臺指選擇權,2026/05,履約價38250,賣權",TWTX2825CQ69,2026/04/30,期貨及選擇權,,OPEICS,
"TX238300Q6　臺指選擇權,2026/05,履約價38300,賣權",TWTX2830CQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX238350Q6　臺指選擇權,2026/05,履約價38350,賣權",TWTX2835CQ67,2026/04/29,期貨及選擇權,,OPEICS,
"TX238400Q6　臺指選擇權,2026/05,履約價38400,賣權",TWTX2840CQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX238450Q6　臺指選擇權,2026/05,履約價38450,賣權",TWTX2845CQ65,2026/04/29,期貨及選擇權,,OPEICS,
"TX238500Q6　臺指選擇權,2026/05,履約價38500,賣權",TWTX2850CQ67,2026/04/29,期貨及選擇權,,OPEICS,
"TX238550Q6　臺指選擇權,2026/05,履約價38550,賣權",TWTX2855CQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX238600Q6　臺指選擇權,2026/05,履約價38600,賣權",TWTX2860CQ65,2026/04/29,期貨及選擇權,,OPEICS,
"TX238650Q6　臺指選擇權,2026/05,履約價38650,賣權",TWTX2865CQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX238700Q6　臺指選擇權,2026/05,履約價38700,賣權",TWTX2870CQ63,2026/04/29,期貨及選擇權,,OPEICS,
"TX238750Q6　臺指選擇權,2026/05,履約價38750,賣權",TWTX2875CQ68,2026/04/29,期貨及選擇權,,OPEICS,
"TX238800Q6　臺指選擇權,2026/05,履約價38800,賣權",TWTX2880CQ61,2026/04/29,期貨及選擇權,,OPEICS,
"TX238850Q6　臺指選擇權,2026/05,履約價38850,賣權",TWTX2885CQ66,2026/04/29,期貨及選擇權,,OPEICS,
"TX238900Q6　臺指選擇權,2026/05,履約價38900,賣權",TWTX2890CQ69,2026/04/29,期貨及選擇權,,OPEICS,
"TX238950Q6　臺指選擇權,2026/05,履約價38950,賣權",TWTX2895CQ64,2026/04/29,期貨及選擇權,,OPEICS,
"TX239000Q6　臺指選擇權,2026/05,履約價39000,賣權",TWTX2900CQ67,2026/04/29,期貨及選擇權,,OPEICS,
"TX239050Q6　臺指選擇權,2026/05,履約價39050,賣權",TWTX2905CQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX239100Q6　臺指選擇權,2026/05,履約價39100,賣權",TWTX2910CQ65,2026/04/29,期貨及選擇權,,OPEICS,
"TX239150Q6　臺指選擇權,2026/05,履約價39150,賣權",TWTX2915CQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX239200Q6　臺指選擇權,2026/05,履約價39200,賣權",TWTX2920CQ63,2026/04/29,期貨及選擇權,,OPEICS,
"TX239250Q6　臺指選擇權,2026/05,履約價39250,賣權",TWTX2925CQ68,2026/04/29,期貨及選擇權,,OPEICS,
"TX239300Q6　臺指選擇權,2026/05,履約價39300,賣權",TWTX2930CQ61,2026/04/29,期貨及選擇權,,OPEICS,
"TX239350Q6　臺指選擇權,2026/05,履約價39350,賣權",TWTX2935CQ66,2026/04/29,期貨及選擇權,,OPEICS,
"TX239400Q6　臺指選擇權,2026/05,履約價39400,賣權",TWTX2940CQ69,2026/04/29,期貨及選擇權,,OPEICS,
"TX239450Q6　臺指選擇權,2026/05,履約價39450,賣權",TWTX2945CQ64,2026/04/29,期貨及選擇權,,OPEICS,
"TX239500Q6　臺指選擇權,2026/05,履約價39500,賣權",TWTX2950CQ66,2026/04/29,期貨及選擇權,,OPEICS,
"TX239550Q6　臺指選擇權,2026/05,履約價39550,賣權",TWTX2955CQ61,2026/04/29,期貨及選擇權,,OPEICS,
"TX239600Q6　臺指選擇權,2026/05,履約價39600,賣權",TWTX2960CQ64,2026/04/29,期貨及選擇權,,OPEICS,
"TX239650Q6　臺指選擇權,2026/05,履約價39650,賣權",TWTX2965CQ69,2026/04/29,期貨及選擇權,,OPEICS,
"TX239700Q6　臺指選擇權,2026/05,履約價39700,賣權",TWTX2970CQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX239750Q6　臺指選擇權,2026/05,履約價39750,賣權",TWTX2975CQ67,2026/04/29,期貨及選擇權,,OPEICS,
"TX239800Q6　臺指選擇權,2026/05,履約價39800,賣權",TWTX2980CQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX239850Q6　臺指選擇權,2026/05,履約價39850,賣權",TWTX2985CQ65,2026/04/29,期貨及選擇權,,OPEICS,
"TX239900Q6　臺指選擇權,2026/05,履約價39900,賣權",TWTX2990CQ68,2026/04/29,期貨及選擇權,,OPEICS,
"TX239950Q6　臺指選擇權,2026/05,履約價39950,賣權",TWTX2995CQ63,2026/04/29,期貨及選擇權,,OPEICS,
"TX240000Q6　臺指選擇權,2026/05,履約價40000,賣權",TWTX2000DQ65,2026/04/29,期貨及選擇權,,OPEICS,
"TX240050Q6　臺指選擇權,2026/05,履約價40050,賣權",TWTX2005DQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX240100Q6　臺指選擇權,2026/05,履約價40100,賣權",TWTX2010DQ63,2026/04/29,期貨及選擇權,,OPEICS,
"TX240150Q6　臺指選擇權,2026/05,履約價40150,賣權",TWTX2015DQ68,2026/04/29,期貨及選擇權,,OPEICS,
"TX240200Q6　臺指選擇權,2026/05,履約價40200,賣權",TWTX2020DQ61,2026/04/29,期貨及選擇權,,OPEICS,
"TX240250Q6　臺指選擇權,2026/05,履約價40250,賣權",TWTX2025DQ66,2026/04/29,期貨及選擇權,,OPEICS,
"TX240300Q6　臺指選擇權,2026/05,履約價40300,賣權",TWTX2030DQ69,2026/04/29,期貨及選擇權,,OPEICS,
"TX240350Q6　臺指選擇權,2026/05,履約價40350,賣權",TWTX2035DQ64,2026/04/29,期貨及選擇權,,OPEICS,
"TX240400Q6　臺指選擇權,2026/05,履約價40400,賣權",TWTX2040DQ67,2026/04/29,期貨及選擇權,,OPEICS,
"TX240450Q6　臺指選擇權,2026/05,履約價40450,賣權",TWTX2045DQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX240500Q6　臺指選擇權,2026/05,履約價40500,賣權",TWTX2050DQ64,2026/04/29,期貨及選擇權,,OPEICS,
"TX240550Q6　臺指選擇權,2026/05,履約價40550,賣權",TWTX2055DQ69,2026/04/29,期貨及選擇權,,OPEICS,
"TX240600Q6　臺指選擇權,2026/05,履約價40600,賣權",TWTX2060DQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX240650Q6　臺指選擇權,2026/05,履約價40650,賣權",TWTX2065DQ67,2026/04/29,期貨及選擇權,,OPEICS,
"TX240700Q6　臺指選擇權,2026/05,履約價40700,賣權",TWTX2070DQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX240750Q6　臺指選擇權,2026/05,履約價40750,賣權",TWTX2075DQ65,2026/05/05,期貨及選擇權,,OPEICS,
"TX240800Q6　臺指選擇權,2026/05,履約價40800,賣權",TWTX2080DQ68,2026/04/29,期貨及選擇權,,OPEICS,
"TX240850Q6　臺指選擇權,2026/05,履約價40850,賣權",TWTX2085DQ63,2026/05/05,期貨及選擇權,,OPEICS,
"TX240900Q6　臺指選擇權,2026/05,履約價40900,賣權",TWTX2090DQ66,2026/04/29,期貨及選擇權,,OPEICS,
"TX240950Q6　臺指選擇權,2026/05,履約價40950,賣權",TWTX2095DQ61,2026/05/05,期貨及選擇權,,OPEICS,
"TX241000Q6　臺指選擇權,2026/05,履約價41000,賣權",TWTX2100DQ64,2026/04/29,期貨及選擇權,,OPEICS,
"TX241050Q6　臺指選擇權,2026/05,履約價41050,賣權",TWTX2105DQ69,2026/05/05,期貨及選擇權,,OPEICS,
"TX241100Q6　臺指選擇權,2026/05,履約價41100,賣權",TWTX2110DQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX241150Q6　臺指選擇權,2026/05,履約價41150,賣權",TWTX2115DQ67,2026/05/05,期貨及選擇權,,OPEICS,
"TX241200Q6　臺指選擇權,2026/05,履約價41200,賣權",TWTX2120DQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX241250Q6　臺指選擇權,2026/05,履約價41250,賣權",TWTX2125DQ65,2026/05/05,期貨及選擇權,,OPEICS,
"TX241300Q6　臺指選擇權,2026/05,履約價41300,賣權",TWTX2130DQ68,2026/04/29,期貨及選擇權,,OPEICS,
"TX241350Q6　臺指選擇權,2026/05,履約價41350,賣權",TWTX2135DQ63,2026/05/05,期貨及選擇權,,OPEICS,
"TX241400Q6　臺指選擇權,2026/05,履約價41400,賣權",TWTX2140DQ66,2026/04/29,期貨及選擇權,,OPEICS,
"TX241450Q6　臺指選擇權,2026/05,履約價41450,賣權",TWTX2145DQ61,2026/05/05,期貨及選擇權,,OPEICS,
"TX241500Q6　臺指選擇權,2026/05,履約價41500,賣權",TWTX2150DQ63,2026/04/29,期貨及選擇權,,OPEICS,
"TX241550Q6　臺指選擇權,2026/05,履約價41550,賣權",TWTX2155DQ68,2026/05/05,期貨及選擇權,,OPEICS,
"TX241600Q6　臺指選擇權,2026/05,履約價41600,賣權",TWTX2160DQ61,2026/04/29,期貨及選擇權,,OPEICS,
"TX241650Q6　臺指選擇權,2026/05,履約價41650,賣權",TWTX2165DQ66,2026/05/05,期貨及選擇權,,OPEICS,
"TX241700Q6　臺指選擇權,2026/05,履約價41700,賣權",TWTX2170DQ69,2026/04/29,期貨及選擇權,,OPEICS,
"TX241750Q6　臺指選擇權,2026/05,履約價41750,賣權",TWTX2175DQ64,2026/05/05,期貨及選擇權,,OPEICS,
"TX241800Q6　臺指選擇權,2026/05,履約價41800,賣權",TWTX2180DQ67,2026/04/29,期貨及選擇權,,OPEICS,
"TX241850Q6　臺指選擇權,2026/05,履約價41850,賣權",TWTX2185DQ62,2026/05/05,期貨及選擇權,,OPEICS,
"TX241900Q6　臺指選擇權,2026/05,履約價41900,賣權",TWTX2190DQ65,2026/04/29,期貨及選擇權,,OPEICS,
"TX241950Q6　臺指選擇權,2026/05,履約價41950,賣權",TWTX2195DQ60,2026/05/06,期貨及選擇權,,OPEICS,
"TX242000Q6　臺指選擇權,2026/05,履約價42000,賣權",TWTX2200DQ63,2026/04/29,期貨及選擇權,,OPEICS,
"TX242050Q6　臺指選擇權,2026/05,履約價42050,賣權",TWTX2205DQ68,2026/05/07,期貨及選擇權,,OPEICS,
"TX242100Q6　臺指選擇權,2026/05,履約價42100,賣權",TWTX2210DQ61,2026/04/29,期貨及選擇權,,OPEICS,
"TX242150Q6　臺指選擇權,2026/05,履約價42150,賣權",TWTX2215DQ66,2026/05/07,期貨及選擇權,,OPEICS,
"TX242200Q6　臺指選擇權,2026/05,履約價42200,賣權",TWTX2220DQ69,2026/04/29,期貨及選擇權,,OPEICS,
"TX242250Q6　臺指選擇權,2026/05,履約價42250,賣權",TWTX2225DQ64,2026/05/07,期貨及選擇權,,OPEICS,
"TX242300Q6　臺指選擇權,2026/05,履約價42300,賣權",TWTX2230DQ67,2026/04/29,期貨及選擇權,,OPEICS,
"TX242350Q6　臺指選擇權,2026/05,履約價42350,賣權",TWTX2235DQ62,2026/05/07,期貨及選擇權,,OPEICS,
"TX242400Q6　臺指選擇權,2026/05,履約價42400,賣權",TWTX2240DQ65,2026/04/29,期貨及選擇權,,OPEICS,
"TX242450Q6　臺指選擇權,2026/05,履約價42450,賣權",TWTX2245DQ60,2026/05/08,期貨及選擇權,,OPEICS,
"TX242500Q6　臺指選擇權,2026/05,履約價42500,賣權",TWTX2250DQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX242550Q6　臺指選擇權,2026/05,履約價42550,賣權",TWTX2255DQ67,2026/05/08,期貨及選擇權,,OPEICS,
"TX242600Q6　臺指選擇權,2026/05,履約價42600,賣權",TWTX2260DQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX242650Q6　臺指選擇權,2026/05,履約價42650,賣權",TWTX2265DQ65,2026/05/08,期貨及選擇權,,OPEICS,
"TX242700Q6　臺指選擇權,2026/05,履約價42700,賣權",TWTX2270DQ68,2026/04/29,期貨及選擇權,,OPEICS,
"TX242750Q6　臺指選擇權,2026/05,履約價42750,賣權",TWTX2275DQ63,2026/05/08,期貨及選擇權,,OPEICS,
"TX242800Q6　臺指選擇權,2026/05,履約價42800,賣權",TWTX2280DQ66,2026/04/29,期貨及選擇權,,OPEICS,
"TX242850Q6　臺指選擇權,2026/05,履約價42850,賣權",TWTX2285DQ61,2026/05/08,期貨及選擇權,,OPEICS,
"TX242900Q6　臺指選擇權,2026/05,履約價42900,賣權",TWTX2290DQ64,2026/04/29,期貨及選擇權,,OPEICS,
"TX242950Q6　臺指選擇權,2026/05,履約價42950,賣權",TWTX2295DQ69,2026/05/08,期貨及選擇權,,OPEICS,
"TX243000Q6　臺指選擇權,2026/05,履約價43000,賣權",TWTX2300DQ62,2026/04/29,期貨及選擇權,,OPEICS,
"TX243050Q6　臺指選擇權,2026/05,履約價43050,賣權",TWTX2305DQ67,2026/05/08,期貨及選擇權,,OPEICS,
"TX243100Q6　臺指選擇權,2026/05,履約價43100,賣權",TWTX2310DQ60,2026/04/29,期貨及選擇權,,OPEICS,
"TX243150Q6　臺指選擇權,2026/05,履約價43150,賣權",TWTX2315DQ65,2026/05/08,期貨及選擇權,,OPEICS,
"TX243200Q6　臺指選擇權,2026/05,履約價43200,賣權",TWTX2320DQ68,2026/04/29,期貨及選擇權,,OPEICS,
"TX243300Q6　臺指選擇權,2026/05,履約價43300,賣權",TWTX2330DQ66,2026/04/29,期貨及選擇權,,OPEICS,
"TX243400Q6　臺指選擇權,2026/05,履約價43400,賣權",TWTX2340DQ64,2026/04/29,期貨及選擇權,,OPEICS,
"TX243500Q6　臺指選擇權,2026/05,履約價43500,賣權",TWTX2350DQ61,2026/04/29,期貨及選擇權,,OPEICS,
"TX243600Q6　臺指選擇權,2026/05,履約價43600,賣權",TWTX2360DQ69,2026/05/05,期貨及選擇權,,OPEICS,
"TX243700Q6　臺指選擇權,2026/05,履約價43700,賣權",TWTX2370DQ67,2026/05/05,期貨及選擇權,,OPEICS,
"TX243800Q6　臺指選擇權,2026/05,履約價43800,賣權",TWTX2380DQ65,2026/05/05,期貨及選擇權,,OPEICS,
"TX243900Q6　臺指選擇權,2026/05,履約價43900,賣權",TWTX2390DQ63,2026/05/05,期貨及選擇權,,OPEICS,
"TX244000Q6　臺指選擇權,2026/05,履約價44000,賣權",TWTX2400DQ61,2026/05/05,期貨及選擇權,,OPEICS,
"TX244100Q6　臺指選擇權,2026/05,履約價44100,賣權",TWTX2410DQ69,2026/05/05,期貨及選擇權,,OPEICS,
"TX244200Q6　臺指選擇權,2026/05,履約價44200,賣權",TWTX2420DQ67,2026/05/05,期貨及選擇權,,OPEICS,
"TX244300Q6　臺指選擇權,2026/05,履約價44300,賣權",TWTX2430DQ65,2026/05/05,期貨及選擇權,,OPEICS,
"TX244400Q6　臺指選擇權,2026/05,履約價44400,賣權",TWTX2440DQ63,2026/05/05,期貨及選擇權,,OPEICS,
"TX244500Q6　臺指選擇權,2026/05,履約價44500,賣權",TWTX2450DQ60,2026/05/05,期貨及選擇權,,OPEICS,
"TX244600Q6　臺指選擇權,2026/05,履約價44600,賣權",TWTX2460DQ68,2026/05/05,期貨及選擇權,,OPEICS,
"TX244700Q6　臺指選擇權,2026/05,履約價44700,賣權",TWTX2470DQ66,2026/05/05,期貨及選擇權,,OPEICS,
"TX244800Q6　臺指選擇權,2026/05,履約價44800,賣權",TWTX2480DQ64,2026/05/05,期貨及選擇權,,OPEICS,
"TX244900Q6　臺指選擇權,2026/05,履約價44900,賣權",TWTX2490DQ62,2026/05/06,期貨及選擇權,,OPEICS,
"TX245000Q6　臺指選擇權,2026/05,履約價45000,賣權",TWTX2500DQ60,2026/05/07,期貨及選擇權,,OPEICS,
"TX245100Q6　臺指選擇權,2026/05,履約價45100,賣權",TWTX2510DQ68,2026/05/07,期貨及選擇權,,OPEICS,
"TX245200Q6　臺指選擇權,2026/05,履約價45200,賣權",TWTX2520DQ66,2026/05/07,期貨及選擇權,,OPEICS,
"TX245300Q6　臺指選擇權,2026/05,履約價45300,賣權",TWTX2530DQ64,2026/05/07,期貨及選擇權,,OPEICS,
"TX245400Q6　臺指選擇權,2026/05,履約價45400,賣權",TWTX2540DQ62,2026/05/08,期貨及選擇權,,OPEICS,
"TX245500Q6　臺指選擇權,2026/05,履約價45500,賣權",TWTX2550DQ69,2026/05/08,期貨及選擇權,,OPEICS,
"TX245600Q6　臺指選擇權,2026/05,履約價45600,賣權",TWTX2560DQ67,2026/05/08,期貨及選擇權,,OPEICS,
"TX245700Q6　臺指選擇權,2026/05,履約價45700,賣權",TWTX2570DQ65,2026/05/08,期貨及選擇權,,OPEICS,
"TX245800Q6　臺指選擇權,2026/05,履約價45800,賣權",TWTX2580DQ63,2026/05/08,期貨及選擇權,,OPEICS,
"TX245900Q6　臺指選擇權,2026/05,履約價45900,賣權",TWTX2590DQ61,2026/05/08,期貨及選擇權,,OPEICS,
"TX246000Q6　臺指選擇權,2026/05,履約價46000,賣權",TWTX2600DQ69,2026/05/08,期貨及選擇權,,OPEICS,
"TX246100Q6　臺指選擇權,2026/05,履約價46100,賣權",TWTX2610DQ67,2026/05/08,期貨及選擇權,,OPEICS,
"TX246200Q6　臺指選擇權,2026/05,履約價46200,賣權",TWTX2620DQ65,2026/05/08,期貨及選擇權,,OPEICS,
"TXO20200R6　臺指選擇權,2026/06,履約價20200,賣權",TWTXO020BR61,2025/09/18,期貨及選擇權,,OPEICS,
"TXO20400R6　臺指選擇權,2026/06,履約價20400,賣權",TWTXO040BR67,2025/09/18,期貨及選擇權,,OPEICS,
"TXO20600R6　臺指選擇權,2026/06,履約價20600,賣權",TWTXO060BR62,2025/09/18,期貨及選擇權,,OPEICS,
"TXO20800R6　臺指選擇權,2026/06,履約價20800,賣權",TWTXO080BR68,2025/09/18,期貨及選擇權,,OPEICS,
"TXO21000R6　臺指選擇權,2026/06,履約價21000,賣權",TWTXO100BR64,2025/09/18,期貨及選擇權,,OPEICS,
"TXO21200R6　臺指選擇權,2026/06,履約價21200,賣權",TWTXO120BR60,2025/09/18,期貨及選擇權,,OPEICS,
"TXO21400R6　臺指選擇權,2026/06,履約價21400,賣權",TWTXO140BR66,2025/09/18,期貨及選擇權,,OPEICS,
"TXO21600R6　臺指選擇權,2026/06,履約價21600,賣權",TWTXO160BR61,2025/09/18,期貨及選擇權,,OPEICS,
"TXO21800R6　臺指選擇權,2026/06,履約價21800,賣權",TWTXO180BR67,2025/09/18,期貨及選擇權,,OPEICS,
"TXO21800U6　臺指選擇權,2026/09,履約價21800,賣權",TWTXO180BU62,2025/12/19,期貨及選擇權,,OPEICS,
"TXO22000R6　臺指選擇權,2026/06,履約價22000,賣權",TWTXO200BR63,2025/09/18,期貨及選擇權,,OPEICS,
"TXO22000U6　臺指選擇權,2026/09,履約價22000,賣權",TWTXO200BU68,2025/12/18,期貨及選擇權,,OPEICS,
"TXO22200R6　臺指選擇權,2026/06,履約價22200,賣權",TWTXO220BR69,2025/09/18,期貨及選擇權,,OPEICS,
"TXO22200U6　臺指選擇權,2026/09,履約價22200,賣權",TWTXO220BU64,2025/12/18,期貨及選擇權,,OPEICS,
"TXO22400R6　臺指選擇權,2026/06,履約價22400,賣權",TWTXO240BR65,2025/09/18,期貨及選擇權,,OPEICS,
"TXO22400U6　臺指選擇權,2026/09,履約價22400,賣權",TWTXO240BU60,2025/12/18,期貨及選擇權,,OPEICS,
"TXO22600R6　臺指選擇權,2026/06,履約價22600,賣權",TWTXO260BR60,2025/09/18,期貨及選擇權,,OPEICS,
"TXO22600U6　臺指選擇權,2026/09,履約價22600,賣權",TWTXO260BU65,2025/12/18,期貨及選擇權,,OPEICS,
"TXO22800R6　臺指選擇權,2026/06,履約價22800,賣權",TWTXO280BR66,2025/09/18,期貨及選擇權,,OPEICS,
"TXO22800U6　臺指選擇權,2026/09,履約價22800,賣權",TWTXO280BU61,2025/12/18,期貨及選擇權,,OPEICS,
"TXO23000R6　臺指選擇權,2026/06,履約價23000,賣權",TWTXO300BR62,2025/09/18,期貨及選擇權,,OPEICS,
"TXO23000U6　臺指選擇權,2026/09,履約價23000,賣權",TWTXO300BU67,2025/12/18,期貨及選擇權,,OPEICS,
"TXO23200R6　臺指選擇權,2026/06,履約價23200,賣權",TWTXO320BR68,2025/09/18,期貨及選擇權,,OPEICS,
"TXO23200U6　臺指選擇權,2026/09,履約價23200,賣權",TWTXO320BU63,2025/12/18,期貨及選擇權,,OPEICS,
"TXO23400R6　臺指選擇權,2026/06,履約價23400,賣權",TWTXO340BR64,2025/09/18,期貨及選擇權,,OPEICS,
"TXO23400U6　臺指選擇權,2026/09,履約價23400,賣權",TWTXO340BU69,2025/12/18,期貨及選擇權,,OPEICS,
"TXO23600R6　臺指選擇權,2026/06,履約價23600,賣權",TWTXO360BR69,2025/09/18,期貨及選擇權,,OPEICS,
"TXO23600U6　臺指選擇權,2026/09,履約價23600,賣權",TWTXO360BU64,2025/12/18,期貨及選擇權,,OPEICS,
"TXO23800R6　臺指選擇權,2026/06,履約價23800,賣權",TWTXO380BR65,2025/09/18,期貨及選擇權,,OPEICS,
"TXO23800U6　臺指選擇權,2026/09,履約價23800,賣權",TWTXO380BU60,2025/12/18,期貨及選擇權,,OPEICS,
"TXO24000R6　臺指選擇權,2026/06,履約價24000,賣權",TWTXO400BR61,2025/09/18,期貨及選擇權,,OPEICS,
"TXO24000U6　臺指選擇權,2026/09,履約價24000,賣權",TWTXO400BU66,2025/12/18,期貨及選擇權,,OPEICS,
"TXO24200R6　臺指選擇權,2026/06,履約價24200,賣權",TWTXO420BR67,2025/09/18,期貨及選擇權,,OPEICS,
"TXO24200U6　臺指選擇權,2026/09,履約價24200,賣權",TWTXO420BU62,2025/12/18,期貨及選擇權,,OPEICS,
"TXO24400R6　臺指選擇權,2026/06,履約價24400,賣權",TWTXO440BR63,2025/09/18,期貨及選擇權,,OPEICS,
"TXO24400U6　臺指選擇權,2026/09,履約價24400,賣權",TWTXO440BU68,2025/12/18,期貨及選擇權,,OPEICS,
"TXO24600R6　臺指選擇權,2026/06,履約價24600,賣權",TWTXO460BR68,2025/09/18,期貨及選擇權,,OPEICS,
"TXO24600U6　臺指選擇權,2026/09,履約價24600,賣權",TWTXO460BU63,2025/12/18,期貨及選擇權,,OPEICS,
"TXO24800R6　臺指選擇權,2026/06,履約價24800,賣權",TWTXO480BR64,2025/09/18,期貨及選擇權,,OPEICS,
"TXO24800U6　臺指選擇權,2026/09,履約價24800,賣權",TWTXO480BU69,2025/12/18,期貨及選擇權,,OPEICS,
"TXO25000R6　臺指選擇權,2026/06,履約價25000,賣權",TWTXO500BR60,2025/09/18,期貨及選擇權,,OPEICS,
"TXO25000U6　臺指選擇權,2026/09,履約價25000,賣權",TWTXO500BU65,2025/12/18,期貨及選擇權,,OPEICS,
"TXO25200R6　臺指選擇權,2026/06,履約價25200,賣權",TWTXO520BR66,2025/09/18,期貨及選擇權,,OPEICS,
"TXO25200U6　臺指選擇權,2026/09,履約價25200,賣權",TWTXO520BU61,2025/12/18,期貨及選擇權,,OPEICS,
"TXO25200X6　臺指選擇權,2026/12,履約價25200,賣權",TWTXO520BX68,2026/04/01,期貨及選擇權,,OPEICS,
"TXO25400R6　臺指選擇權,2026/06,履約價25400,賣權",TWTXO540BR62,2025/09/18,期貨及選擇權,,OPEICS,
"TXO25400U6　臺指選擇權,2026/09,履約價25400,賣權",TWTXO540BU67,2025/12/18,期貨及選擇權,,OPEICS,
"TXO25400X6　臺指選擇權,2026/12,履約價25400,賣權",TWTXO540BX64,2026/04/01,期貨及選擇權,,OPEICS,
"TXO25600R6　臺指選擇權,2026/06,履約價25600,賣權",TWTXO560BR67,2025/09/18,期貨及選擇權,,OPEICS,
"TXO25600U6　臺指選擇權,2026/09,履約價25600,賣權",TWTXO560BU62,2025/12/18,期貨及選擇權,,OPEICS,
"TXO25600X6　臺指選擇權,2026/12,履約價25600,賣權",TWTXO560BX69,2026/04/01,期貨及選擇權,,OPEICS,
"TXO25800R6　臺指選擇權,2026/06,履約價25800,賣權",TWTXO580BR63,2025/09/18,期貨及選擇權,,OPEICS,
"TXO25800U6　臺指選擇權,2026/09,履約價25800,賣權",TWTXO580BU68,2025/12/18,期貨及選擇權,,OPEICS,
"TXO25800X6　臺指選擇權,2026/12,履約價25800,賣權",TWTXO580BX65,2026/04/01,期貨及選擇權,,OPEICS,
"TXO26000R6　臺指選擇權,2026/06,履約價26000,賣權",TWTXO600BR69,2025/09/18,期貨及選擇權,,OPEICS,
"TXO26000U6　臺指選擇權,2026/09,履約價26000,賣權",TWTXO600BU64,2025/12/18,期貨及選擇權,,OPEICS,
"TXO26000X6　臺指選擇權,2026/12,履約價26000,賣權",TWTXO600BX61,2026/03/24,期貨及選擇權,,OPEICS,
"TXO26200R6　臺指選擇權,2026/06,履約價26200,賣權",TWTXO620BR65,2025/09/18,期貨及選擇權,,OPEICS,
"TXO26200U6　臺指選擇權,2026/09,履約價26200,賣權",TWTXO620BU60,2025/12/18,期貨及選擇權,,OPEICS,
"TXO26200X6　臺指選擇權,2026/12,履約價26200,賣權",TWTXO620BX67,2026/03/24,期貨及選擇權,,OPEICS,
"TXO26400R6　臺指選擇權,2026/06,履約價26400,賣權",TWTXO640BR61,2025/09/18,期貨及選擇權,,OPEICS,
"TXO26400U6　臺指選擇權,2026/09,履約價26400,賣權",TWTXO640BU66,2025/12/18,期貨及選擇權,,OPEICS,
"TXO26400X6　臺指選擇權,2026/12,履約價26400,賣權",TWTXO640BX63,2026/03/24,期貨及選擇權,,OPEICS,
"TXO26600R6　臺指選擇權,2026/06,履約價26600,賣權",TWTXO660BR66,2025/09/18,期貨及選擇權,,OPEICS,
"TXO26600U6　臺指選擇權,2026/09,履約價26600,賣權",TWTXO660BU61,2025/12/18,期貨及選擇權,,OPEICS,
"TXO26600X6　臺指選擇權,2026/12,履約價26600,賣權",TWTXO660BX68,2026/03/24,期貨及選擇權,,OPEICS,
"TXO26800R6　臺指選擇權,2026/06,履約價26800,賣權",TWTXO680BR62,2025/09/18,期貨及選擇權,,OPEICS,
"TXO26800U6　臺指選擇權,2026/09,履約價26800,賣權",TWTXO680BU67,2025/12/18,期貨及選擇權,,OPEICS,
"TXO26800X6　臺指選擇權,2026/12,履約價26800,賣權",TWTXO680BX64,2026/03/20,期貨及選擇權,,OPEICS,
"TXO26900Q6　臺指選擇權,2026/05,履約價26900,賣權",TWTXO690BQ61,2026/04/01,期貨及選擇權,,OPEICS,
"TXO26900R6　臺指選擇權,2026/06,履約價26900,賣權",TWTXO690BR60,2026/04/01,期貨及選擇權,,OPEICS,
"TXO27000Q6　臺指選擇權,2026/05,履約價27000,賣權",TWTXO700BQ69,2026/04/01,期貨及選擇權,,OPEICS,
"TXO27000R6　臺指選擇權,2026/06,履約價27000,賣權",TWTXO700BR68,2025/09/18,期貨及選擇權,,OPEICS,
"TXO27000U6　臺指選擇權,2026/09,履約價27000,賣權",TWTXO700BU63,2025/12/18,期貨及選擇權,,OPEICS,
"TXO27000X6　臺指選擇權,2026/12,履約價27000,賣權",TWTXO700BX60,2026/03/20,期貨及選擇權,,OPEICS,
"TXO27100Q6　臺指選擇權,2026/05,履約價27100,賣權",TWTXO710BQ67,2026/04/01,期貨及選擇權,,OPEICS,
"TXO27100R6　臺指選擇權,2026/06,履約價27100,賣權",TWTXO710BR66,2026/04/01,期貨及選擇權,,OPEICS,
"TXO27200Q6　臺指選擇權,2026/05,履約價27200,賣權",TWTXO720BQ65,2026/03/10,期貨及選擇權,,OPEICS,
"TXO27200R6　臺指選擇權,2026/06,履約價27200,賣權",TWTXO720BR64,2025/09/18,期貨及選擇權,,OPEICS,
